,legitimacy,active_threshold,reversion_rate,prob_quiet
0,0.668544795550406,0.4979360799305141,0.34803530387580395,0.2072171694599092
1,0.3215938518755138,0.4979360799305141,0.34803530387580395,0.2072171694599092
2,0.668544795550406,0.008071443345397711,0.34803530387580395,0.2072171694599092
3,0.668544795550406,0.4979360799305141,0.13875900767743587,0.2072171694599092
4,0.668544795550406,0.4979360799305141,0.34803530387580395,0.4561526356264949
5,0.668544795550406,0.008071443345397711,0.13875900767743587,0.4561526356264949
6,0.3215938518755138,0.4979360799305141,0.13875900767743587,0.4561526356264949
7,0.3215938518755138,0.008071443345397711,0.34803530387580395,0.4561526356264949
8,0.3215938518755138,0.008071443345397711,0.13875900767743587,0.2072171694599092
9,0.3215938518755138,0.008071443345397711,0.13875900767743587,0.4561526356264949
10,0.518253383319825,0.3563283889554441,0.7484743231907487,0.3127576424740255
11,0.648229396622628,0.3563283889554441,0.7484743231907487,0.3127576424740255
12,0.518253383319825,0.5439269104041159,0.7484743231907487,0.3127576424740255
13,0.518253383319825,0.3563283889554441,0.9969652406871319,0.3127576424740255
14,0.518253383319825,0.3563283889554441,0.7484743231907487,0.06882736692205071
15,0.518253383319825,0.5439269104041159,0.9969652406871319,0.06882736692205071
16,0.648229396622628,0.3563283889554441,0.9969652406871319,0.06882736692205071
17,0.648229396622628,0.5439269104041159,0.7484743231907487,0.06882736692205071
18,0.648229396622628,0.5439269104041159,0.9969652406871319,0.3127576424740255
19,0.648229396622628,0.5439269104041159,0.9969652406871319,0.06882736692205071
20,0.3178383594378829,0.775478015653789,0.14342330675572157,0.0432608756236732
21,0.9542828780598939,0.775478015653789,0.14342330675572157,0.0432608756236732
22,0.3178383594378829,0.7508755372837186,0.14342330675572157,0.0432608756236732
23,0.3178383594378829,0.775478015653789,0.3832493731752038,0.0432608756236732
24,0.3178383594378829,0.775478015653789,0.14342330675572157,0.20181489316746593
25,0.3178383594378829,0.7508755372837186,0.3832493731752038,0.20181489316746593
26,0.9542828780598939,0.775478015653789,0.3832493731752038,0.20181489316746593
