,legitimacy,active_threshold,reversion_rate,prob_quiet
4352,0.36038656374439604,0.6273176914080978,0.8650617953389883,0.4890511776320636
4353,0.36038656374439604,0.8582225779071451,0.519105514511466,0.4890511776320636
4354,0.36038656374439604,0.8582225779071451,0.8650617953389883,0.3581860172562301
4355,0.36038656374439604,0.6273176914080978,0.519105514511466,0.3581860172562301
4356,0.5572563191875816,0.8582225779071451,0.519105514511466,0.3581860172562301
4357,0.5572563191875816,0.6273176914080978,0.8650617953389883,0.3581860172562301
4358,0.5572563191875816,0.6273176914080978,0.519105514511466,0.4890511776320636
4359,0.5572563191875816,0.6273176914080978,0.519105514511466,0.3581860172562301
4360,0.505563516356051,0.22333108093589546,0.5850134734064341,0.4029424823820591
4361,0.7241152620874345,0.22333108093589546,0.5850134734064341,0.4029424823820591
4362,0.505563516356051,0.8457578027620912,0.5850134734064341,0.4029424823820591
4363,0.505563516356051,0.22333108093589546,0.011790379881858826,0.4029424823820591
4364,0.505563516356051,0.22333108093589546,0.5850134734064341,0.0877278377301991
4365,0.505563516356051,0.8457578027620912,0.011790379881858826,0.0877278377301991
4366,0.7241152620874345,0.22333108093589546,0.011790379881858826,0.0877278377301991
4367,0.7241152620874345,0.8457578027620912,0.5850134734064341,0.0877278377301991
4368,0.7241152620874345,0.8457578027620912,0.011790379881858826,0.4029424823820591
4369,0.7241152620874345,0.8457578027620912,0.011790379881858826,0.0877278377301991
4370,0.8433323642238975,0.7346749017946422,0.3618485704064369,0.2367570186033845
4371,0.21851498112082482,0.7346749017946422,0.3618485704064369,0.2367570186033845
4372,0.8433323642238975,0.04470200054347515,0.3618485704064369,0.2367570186033845
4373,0.8433323642238975,0.7346749017946422,0.7236763434484601,0.2367570186033845
4374,0.8433323642238975,0.7346749017946422,0.3618485704064369,0.25649289367720485
4375,0.8433323642238975,0.04470200054347515,0.7236763434484601,0.25649289367720485
4376,0.21851498112082482,0.7346749017946422,0.7236763434484601,0.25649289367720485
4377,0.21851498112082482,0.04470200054347515,0.3618485704064369,0.25649289367720485
4378,0.21851498112082482,0.04470200054347515,0.7236763434484601,0.2367570186033845
4379,0.21851498112082482,0.04470200054347515,0.7236763434484601,0.25649289367720485
4380,0.7389199963770807,0.3262849934399128,0.9132771408185363,0.37259147595614195
4381,0.4415453294292092,0.3262849934399128,0.9132771408185363,0.37259147595614195
4382,0.7389199963770807,0.42340376442298294,0.9132771408185363,0.37259147595614195
4383,0.7389199963770807,0.3262849934399128,0.41025363095104694,0.37259147595614195
4384,0.7389199963770807,0.3262849934399128,0.9132771408185363,0.4354168395511806
4385,0.7389199963770807,0.42340376442298294,0.41025363095104694,0.4354168395511806
4386,0.4415453294292092,0.3262849934399128,0.41025363095104694,0.4354168395511806
4387,0.4415453294292092,0.42340376442298294,0.9132771408185363,0.4354168395511806
4388,0.4415453294292092,0.42340376442298294,0.41025363095104694,0.37259147595614195
4389,0.4415453294292092,0.42340376442298294,0.41025363095104694,0.4354168395511806
4390,0.17579619837924837,0.6317175661213696,0.12765390146523714,0.018936222419142723
4391,0.9475644608028233,0.6317175661213696,0.12765390146523714,0.018936222419142723
4392,0.17579619837924837,0.4650855825282633,0.12765390146523714,0.018936222419142723
4393,0.17579619837924837,0.6317175661213696,0.825195929966867,0.018936222419142723
4394,0.17579619837924837,0.6317175661213696,0.12765390146523714,0.2213693899102509
4395,0.17579619837924837,0.4650855825282633,0.825195929966867,0.2213693899102509
4396,0.9475644608028233,0.6317175661213696,0.825195929966867,0.2213693899102509
4397,0.9475644608028233,0.4650855825282633,0.12765390146523714,0.2213693899102509
4398,0.9475644608028233,0.4650855825282633,0.825195929966867,0.018936222419142723
4399,0.9475644608028233,0.4650855825282633,0.825195929966867,0.2213693899102509
4400,0.12518802806735038,0.026545428670942783,0.9964854838326573,0.20772003522142768
4401,0.32931354697793724,0.026545428670942783,0.9964854838326573,0.20772003522142768
4402,0.12518802806735038,0.5930982305668294,0.9964854838326573,0.20772003522142768
4403,0.12518802806735038,0.026545428670942783,0.10529753472656012,0.20772003522142768
4404,0.12518802806735038,0.026545428670942783,0.9964854838326573,0.09548859903588891
4405,0.12518802806735038,0.5930982305668294,0.10529753472656012,0.09548859903588891
4406,0.32931354697793724,0.026545428670942783,0.10529753472656012,0.09548859903588891
4407,0.32931354697793724,0.5930982305668294,0.9964854838326573,0.09548859903588891
4408,0.32931354697793724,0.5930982305668294,0.10529753472656012,0.20772003522142768
4409,0.32931354697793724,0.5930982305668294,0.10529753472656012,0.09548859903588891
4410,0.6874642077833414,0.8189745149575174,0.21278041508048773,0.43197663547471166
4411,0.8348932185210287,0.8189745149575174,0.21278041508048773,0.43197663547471166
4412,0.6874642077833414,0.2973066561855376,0.21278041508048773,0.43197663547471166
4413,0.6874642077833414,0.8189745149575174,0.6277263704687357,0.43197663547471166
4414,0.6874642077833414,0.8189745149575174,0.21278041508048773,0.31123546278104186
4415,0.6874642077833414,0.2973066561855376,0.6277263704687357,0.31123546278104186
4416,0.8348932185210287,0.8189745149575174,0.6277263704687357,0.31123546278104186
4417,0.8348932185210287,0.2973066561855376,0.21278041508048773,0.31123546278104186
4418,0.8348932185210287,0.2973066561855376,0.6277263704687357,0.43197663547471166
4419,0.8348932185210287,0.2973066561855376,0.6277263704687357,0.31123546278104186
4420,0.7812984143383801,0.35427960790693763,0.5120598375797272,0.052371582482010126
4421,0.6118826146237553,0.35427960790693763,0.5120598375797272,0.052371582482010126
4422,0.7812984143383801,0.11350927669554949,0.5120598375797272,0.052371582482010126
4423,0.7812984143383801,0.35427960790693763,0.4412550600245595,0.052371582482010126
4424,0.7812984143383801,0.35427960790693763,0.5120598375797272,0.3806742667220533
4425,0.7812984143383801,0.11350927669554949,0.4412550600245595,0.3806742667220533
4426,0.6118826146237553,0.35427960790693763,0.4412550600245595,0.3806742667220533
4427,0.6118826146237553,0.11350927669554949,0.5120598375797272,0.3806742667220533
4428,0.6118826146237553,0.11350927669554949,0.4412550600245595,0.052371582482010126
4429,0.6118826146237553,0.11350927669554949,0.4412550600245595,0.3806742667220533
4430,0.4444397606886924,0.49123688573017715,0.29088117368519306,0.3391590076498687
4431,0.10584288723766805,0.49123688573017715,0.29088117368519306,0.3391590076498687
4432,0.4444397606886924,0.7749251503497362,0.29088117368519306,0.3391590076498687
4433,0.4444397606886924,0.49123688573017715,0.7917554900050163,0.3391590076498687
4434,0.4444397606886924,0.49123688573017715,0.29088117368519306,0.2136086323298514
4435,0.4444397606886924,0.7749251503497362,0.7917554900050163,0.2136086323298514
4436,0.10584288723766805,0.49123688573017715,0.7917554900050163,0.2136086323298514
4437,0.10584288723766805,0.7749251503497362,0.29088117368519306,0.2136086323298514
4438,0.10584288723766805,0.7749251503497362,0.7917554900050163,0.3391590076498687
4439,0.10584288723766805,0.7749251503497362,0.7917554900050163,0.2136086323298514
4440,0.4118696790188551,0.22545845406129958,0.010756595060229301,0.29990147054195404
4441,0.27665647910907865,0.22545845406129958,0.010756595060229301,0.29990147054195404
4442,0.4118696790188551,0.5574672438204289,0.010756595060229301,0.29990147054195404
4443,0.4118696790188551,0.22545845406129958,0.3020146172493696,0.29990147054195404
4444,0.4118696790188551,0.22545845406129958,0.010756595060229301,0.4820603667758405
4445,0.4118696790188551,0.5574672438204289,0.3020146172493696,0.4820603667758405
4446,0.27665647910907865,0.22545845406129958,0.3020146172493696,0.4820603667758405
4447,0.27665647910907865,0.5574672438204289,0.010756595060229301,0.4820603667758405
4448,0.27665647910907865,0.5574672438204289,0.3020146172493696,0.29990147054195404
4449,0.27665647910907865,0.5574672438204289,0.3020146172493696,0.4820603667758405
4450,0.97372015863657,0.6165321283042431,0.7954346798360348,0.09175786096602678
4451,0.6697086865082383,0.6165321283042431,0.7954346798360348,0.09175786096602678
4452,0.97372015863657,0.3470123587176204,0.7954346798360348,0.09175786096602678
4453,0.97372015863657,0.6165321283042431,0.965190882794559,0.09175786096602678
4454,0.97372015863657,0.6165321283042431,0.7954346798360348,0.17463103914633393
4455,0.97372015863657,0.3470123587176204,0.965190882794559,0.17463103914633393
4456,0.6697086865082383,0.6165321283042431,0.965190882794559,0.17463103914633393
4457,0.6697086865082383,0.3470123587176204,0.7954346798360348,0.17463103914633393
4458,0.6697086865082383,0.3470123587176204,0.965190882794559,0.09175786096602678
4459,0.6697086865082383,0.3470123587176204,0.965190882794559,0.17463103914633393
4460,0.656638200674206,0.12447864068672061,0.49534648936241865,0.455128519795835
4461,0.8967220045626163,0.12447864068672061,0.49534648936241865,0.455128519795835
4462,0.656638200674206,0.078838958311826,0.49534648936241865,0.455128519795835
4463,0.656638200674206,0.12447864068672061,0.1535952351987362,0.455128519795835
4464,0.656638200674206,0.12447864068672061,0.49534648936241865,0.009435674641281366
4465,0.656638200674206,0.078838958311826,0.1535952351987362,0.009435674641281366
4466,0.8967220045626163,0.12447864068672061,0.1535952351987362,0.009435674641281366
4467,0.8967220045626163,0.078838958311826,0.49534648936241865,0.009435674641281366
4468,0.8967220045626163,0.078838958311826,0.1535952351987362,0.455128519795835
4469,0.8967220045626163,0.078838958311826,0.1535952351987362,0.009435674641281366
4470,0.31938132615759973,0.7175084983929992,0.7175053218379617,0.1844546664506197
4471,0.5031548163853586,0.7175084983929992,0.7175053218379617,0.1844546664506197
4472,0.31938132615759973,0.8236697587184608,0.7175053218379617,0.1844546664506197
4473,0.31938132615759973,0.7175084983929992,0.6135930949822068,0.1844546664506197
4474,0.31938132615759973,0.7175084983929992,0.7175053218379617,0.33481884514912963
