,legitimacy,active_threshold,reversion_rate,prob_quiet
3328,0.15471819546073676,0.08606617636978627,0.41410299111157656,0.18102778866887093
3329,0.15471819546073676,0.08606617636978627,0.41410299111157656,0.2680018898099661
3330,0.9271495644934475,0.5854864549823106,0.6516759358346462,0.46064668241888285
3331,0.6612248652614653,0.5854864549823106,0.6516759358346462,0.46064668241888285
3332,0.9271495644934475,0.8028538377955556,0.6516759358346462,0.46064668241888285
3333,0.9271495644934475,0.5854864549823106,0.8135498017072678,0.46064668241888285
3334,0.9271495644934475,0.5854864549823106,0.6516759358346462,0.07530342508107424
3335,0.9271495644934475,0.8028538377955556,0.8135498017072678,0.07530342508107424
3336,0.6612248652614653,0.5854864549823106,0.8135498017072678,0.07530342508107424
3337,0.6612248652614653,0.8028538377955556,0.6516759358346462,0.07530342508107424
3338,0.6612248652614653,0.8028538377955556,0.8135498017072678,0.46064668241888285
3339,0.6612248652614653,0.8028538377955556,0.8135498017072678,0.07530342508107424
3340,0.5977393005043269,0.15029208194464447,0.0770668713375926,0.08622437249869108
3341,0.8846474598161876,0.15029208194464447,0.0770668713375926,0.08622437249869108
3342,0.5977393005043269,0.508093845192343,0.0770668713375926,0.08622437249869108
3343,0.5977393005043269,0.15029208194464447,7.11437314748764e-06,0.08622437249869108
3344,0.5977393005043269,0.15029208194464447,0.0770668713375926,0.2406298601999879
3345,0.5977393005043269,0.508093845192343,7.11437314748764e-06,0.2406298601999879
3346,0.8846474598161876,0.15029208194464447,7.11437314748764e-06,0.2406298601999879
3347,0.8846474598161876,0.508093845192343,0.0770668713375926,0.2406298601999879
3348,0.8846474598161876,0.508093845192343,7.11437314748764e-06,0.08622437249869108
3349,0.8846474598161876,0.508093845192343,7.11437314748764e-06,0.2406298601999879
3350,0.26050603613257406,0.6952278616838158,0.8549164095893502,0.3033739533275366
3351,0.3777768645435572,0.6952278616838158,0.8549164095893502,0.3033739533275366
3352,0.26050603613257406,0.3819318844936788,0.8549164095893502,0.3033739533275366
3353,0.26050603613257406,0.6952278616838158,0.7276323307305574,0.3033739533275366
3354,0.26050603613257406,0.6952278616838158,0.8549164095893502,0.4151188973337412
3355,0.26050603613257406,0.3819318844936788,0.7276323307305574,0.4151188973337412
