,legitimacy,active_threshold,reversion_rate,prob_quiet
256,0.858438516780734,0.5874229537323118,0.7732782745733857,0.19008973147720098
257,0.858438516780734,0.18917992757633328,0.3684419272467494,0.19008973147720098
258,0.858438516780734,0.18917992757633328,0.7732782745733857,0.11277679074555635
259,0.858438516780734,0.18917992757633328,0.7732782745733857,0.19008973147720098
260,0.8032506204210221,0.15162379452958705,0.9188943915069103,0.4965942269191146
261,0.6314174739643932,0.15162379452958705,0.9188943915069103,0.4965942269191146
262,0.8032506204210221,0.22884365748614074,0.9188943915069103,0.4965942269191146
263,0.8032506204210221,0.15162379452958705,0.08473463170230389,0.4965942269191146
264,0.8032506204210221,0.15162379452958705,0.9188943915069103,0.11900750081986189
265,0.8032506204210221,0.22884365748614074,0.08473463170230389,0.11900750081986189
266,0.6314174739643932,0.15162379452958705,0.08473463170230389,0.11900750081986189
267,0.6314174739643932,0.22884365748614074,0.9188943915069103,0.11900750081986189
268,0.6314174739643932,0.22884365748614074,0.08473463170230389,0.4965942269191146
269,0.6314174739643932,0.22884365748614074,0.08473463170230389,0.11900750081986189
270,0.4664327631704509,0.6903803061693907,0.13424321822822094,0.1430040691047907
271,0.12499322006478907,0.6903803061693907,0.13424321822822094,0.1430040691047907
272,0.4664327631704509,0.6651508949697018,0.13424321822822094,0.1430040691047907
273,0.4664327631704509,0.6903803061693907,0.6873665256425738,0.1430040691047907
274,0.4664327631704509,0.6903803061693907,0.13424321822822094,0.2877744883298874
275,0.4664327631704509,0.6651508949697018,0.6873665256425738,0.2877744883298874
276,0.12499322006478907,0.6903803061693907,0.6873665256425738,0.2877744883298874
277,0.12499322006478907,0.6651508949697018,0.13424321822822094,0.2877744883298874
278,0.12499322006478907,0.6651508949697018,0.6873665256425738,0.1430040691047907
279,0.12499322006478907,0.6651508949697018,0.6873665256425738,0.2877744883298874
280,0.386388654820621,0.055430357158184056,0.4176332075148821,0.24436390539631248
281,0.28475223332643507,0.055430357158184056,0.4176332075148821,0.24436390539631248
282,0.386388654820621,0.8993284855037927,0.4176332075148821,0.24436390539631248
283,0.386388654820621,0.055430357158184056,0.15661479253321886,0.24436390539631248
284,0.386388654820621,0.055430357158184056,0.4176332075148821,0.017285707406699657
285,0.386388654820621,0.8993284855037927,0.15661479253321886,0.017285707406699657
286,0.28475223332643507,0.055430357158184056,0.15661479253321886,0.017285707406699657
287,0.28475223332643507,0.8993284855037927,0.4176332075148821,0.017285707406699657
288,0.28475223332643507,0.8993284855037927,0.15661479253321886,0.24436390539631248
289,0.28475223332643507,0.8993284855037927,0.15661479253321886,0.017285707406699657
